checkin_info,type,business_id
"{'15-3': 2, '15-5': 1, '18-1': 5, '18-3': 1, '18-5': 2, '18-6': 1, '14-4': 2, '14-5': 4, '14-0': 3, '14-1': 2, '14-3': 1, '19-4': 4, '19-6': 1, '19-0': 1, '13-3': 3, '11-4': 4, '13-1': 5, '13-0': 5, '11-1': 7, '11-0': 4, '11-3': 8, '11-2': 5, '12-6': 2, '12-4': 4, '12-5': 3, '12-2': 8, '12-3': 1, '12-0': 5, '12-1': 3, '11-5': 1, '9-2': 1, '13-2': 3, '20-1': 3, '20-3': 1, '20-2': 1, '20-4': 3, '17-6': 2, '17-5': 1, '11-6': 3, '16-6': 1, '17-1': 1, '10-0': 2, '10-2': 1, '10-3': 1, '10-4': 1, '10-6': 1, '21-3': 1}",checkin,732Z5HGLEEBjAgXxfnuXlQ
"{'10-2': 1, '16-0': 1, '13-5': 12, '11-2': 10, '13-0': 1, '20-6': 1, '17-6': 2, '15-1': 1, '15-0': 2, '15-3': 3, '15-2': 1, '15-4': 4, '15-6': 3, '18-3': 1, '18-5': 1, '14-4': 1, '14-5': 6, '14-6': 1, '14-0': 3, '14-2': 2, '14-3': 3, '19-6': 1, '17-1': 1, '19-4': 1, '17-0': 1, '19-3': 2, '11-5': 8, '11-4': 8, '13-1': 3, '11-6': 4, '11-1': 9, '13-6': 5, '11-3': 15, '13-4': 4, '12-6': 12, '12-4': 4, '12-5': 12, '12-2': 8, '12-3': 14, '12-0': 16, '12-1': 9, '9-1': 1, '13-3': 4, '9-5': 1, '9-4': 4, '13-2': 1, '8-0': 1, '9-6': 3, '20-4': 1, '7-5': 2, '8-5': 1, '16-2': 1, '16-3': 3, '17-5': 2, '17-4': 1, '17-3': 2, '17-2': 3, '16-4': 6, '16-5': 1, '10-1': 3, '8-6': 1, '10-3': 4, '10-4': 5, '10-5': 15, '10-6': 4, '11-0': 4}",checkin,zw2iJahOnSxlzmRlF4al6g
"{'22-5': 31, '22-4': 30, '22-3': 8, '22-1': 4, '22-0': 1, '19-5': 14, '19-4': 47, '19-6': 2, '19-1': 8, '19-0': 10, '19-3': 25, '19-2': 8, '11-4': 2, '11-1': 1, '11-3': 9, '11-2': 3, '12-6': 3, '12-4': 13, '12-5': 1, '12-2': 2, '12-3': 12, '12-0': 1, '12-1': 5, '16-2': 10, '16-3': 6, '16-0': 12, '16-1': 12, '16-6': 6, '16-4': 43, '16-5': 7, '21-4': 21, '21-5': 20, '21-6': 5, '21-1': 3, '21-2': 3, '21-3': 16, '15-0': 1, '15-3': 8, '15-2': 5, '15-5': 1, '15-4': 11, '15-6': 1, '18-0': 5, '18-1': 17, '18-2': 14, '18-3': 36, '18-4': 67, '18-5': 4, '18-6': 5, '23-2': 3, '23-3': 5, '23-0': 1, '23-4': 21, '23-5': 25, '0-4': 2, '0-5': 21, '0-6': 22, '0-2': 3, '0-3': 2, '13-2': 2, '13-1': 1, '13-0': 1, '13-6': 1, '13-5': 5, '13-4': 1, '20-1': 3, '20-0': 4, '20-3': 13, '20-2': 5, '20-5': 24, '20-4': 37, '20-6': 3, '17-6': 4, '17-5': 12, '17-4': 69, '17-3': 35, '17-2': 33, '17-1': 10, '17-0': 15, '10-3': 1, '14-6': 3, '14-0': 1, '14-1': 1, '14-3': 1, '1-5': 3, '1-4': 1, '1-6': 1}",checkin,S8pptjMpmKGKrJ8yAmq-Zg
"{'20-4': 2, '6-5': 1, '15-2': 1, '18-3': 3, '8-4': 1, '14-5': 2, '14-1': 1, '14-4': 1, '19-5': 1, '19-4': 1, '19-3': 1, '11-5': 2, '11-4': 3, '11-2': 1, '12-5': 2, '9-2': 1, '9-5': 3, '9-4': 1, '9-6': 3, '7-2': 1, '7-0': 1, '7-6': 1, '7-5': 1, '17-4': 1, '10-0': 3, '8-5': 2, '8-6': 2, '10-3': 1, '8-0': 1, '10-5': 8, '10-6': 1, '8-3': 2}",checkin,gZ3GVh4aER2q6_UdA6fTKw
"{'11-3': 2, '11-6': 11, '11-2': 4, '15-4': 14, '8-2': 1, '16-1': 3, '16-3': 5, '15-1': 5, '15-0': 5, '15-3': 5, '15-2': 6, '15-5': 14, '17-5': 8, '15-6': 14, '18-0': 8, '18-1': 5, '18-2': 7, '18-3': 6, '18-4': 2, '10-1': 1, '14-4': 8, '14-5': 17, '14-6': 27, '14-0': 3, '14-1': 4, '14-2': 2, '14-3': 8, '13-3': 5, '16-6': 20, '16-4': 8, '19-5': 1, '13-2': 5, '19-4': 4, '17-0': 5, '19-1': 5, '19-0': 5, '19-3': 5, '19-2': 4, '11-5': 11, '11-4': 9, '13-1': 2, '13-0': 6, '11-1': 9, '13-6': 19, '13-5': 15, '13-4': 7, '12-6': 16, '12-4': 10, '12-5': 19, '12-2': 4, '12-3': 4, '12-0': 8, '12-1': 5, '9-1': 1, '9-0': 2, '9-3': 3, '9-5': 2, '9-4': 5, '9-6': 2, '20-1': 3, '20-0': 1, '20-3': 2, '20-2': 1, '20-5': 1, '20-4': 1, '16-2': 5, '17-6': 4, '16-0': 8, '17-4': 5, '17-3': 8, '17-2': 12, '17-1': 7, '16-5': 16, '10-0': 1, '8-5': 1, '10-2': 6, '10-3': 1, '10-4': 5, '10-5': 10, '10-6': 8, '11-0': 7}",checkin,ZAd2hniecnqH00t01ODQ3w
"{'8-4': 1, '11-2': 1, '7-6': 4, '6-5': 1, '11-4': 1, '15-6': 1, '18-1': 1, '18-3': 2, '18-4': 4, '18-6': 3, '21-5': 1, '14-4': 1, '14-5': 2, '14-6': 2, '14-1': 1, '7-2': 1, '16-4': 1, '19-5': 2, '19-4': 1, '19-6': 1, '19-3': 1, '11-5': 3, '13-2': 2, '13-1': 1, '11-6': 3, '11-1': 2, '13-6': 8, '11-3': 1, '10-1': 3, '12-6': 3, '12-4': 1, '12-5': 3, '12-2': 2, '12-3': 1, '12-0': 1, '9-0': 1, '9-2': 3, '9-5': 6, '9-4': 3, '9-6': 4, '20-1': 1, '10-4': 2, '20-3': 1, '20-2': 2, '20-5': 1, '20-4': 2, '7-5': 2, '16-0': 1, '16-1': 1, '10-6': 7, '17-1': 1, '17-0': 2, '10-0': 2, '8-5': 3, '8-6': 2, '10-3': 2, '8-0': 1, '10-5': 4, '8-2': 4, '11-0': 1}",checkin,_wrA7CMbMqcWEDCNghi5cg
"{'18-3': 1, '10-5': 3, '11-2': 1, '21-4': 1, '16-3': 1, '15-1': 2, '15-0': 2, '15-3': 2, '15-5': 2, '15-4': 3, '15-6': 2, '18-1': 1, '16-1': 2, '18-4': 2, '22-2': 1, '14-4': 1, '17-3': 2, '14-6': 2, '14-1': 1, '14-2': 1, '8-5': 2, '19-4': 1, '19-1': 1, '19-3': 1, '19-2': 2, '11-5': 2, '13-2': 1, '13-1': 1, '11-6': 2, '11-1': 1, '13-5': 1, '13-4': 1, '12-6': 3, '12-4': 2, '12-5': 2, '6-3': 1, '12-0': 1, '9-1': 1, '9-0': 1, '9-5': 1, '9-4': 1, '20-1': 3, '20-2': 1, '20-6': 1, '17-6': 3, '16-0': 1, '13-0': 2, '16-6': 2, '10-6': 1, '16-4': 1, '16-5': 1, '8-4': 2, '21-5': 1, '10-3': 1, '21-1': 1, '21-2': 1, '21-3': 1}",checkin,XYXKsNey3Lf4uT6-squVzA
"{'15-2': 1, '18-2': 1, '13-0': 1, '19-0': 1, '17-2': 1}",checkin,zJ9J3KunQy14DB0vAxxOwQ
"{'15-0': 1, '15-2': 2, '15-5': 3, '15-4': 2, '15-6': 2, '18-0': 1, '18-3': 1, '18-4': 1, '18-5': 1, '14-4': 3, '14-5': 2, '14-0': 1, '19-5': 1, '19-4': 3, '19-6': 1, '19-1': 1, '11-5': 4, '13-2': 1, '13-1': 1, '13-6': 2, '13-5': 5, '12-6': 1, '12-5': 3, '12-2': 2, '12-3': 1, '9-1': 1, '9-0': 1, '9-5': 3, '9-4': 2, '7-1': 2, '20-2': 1, '10-5': 2, '17-5': 3, '17-4': 2, '17-1': 2, '17-0': 4, '8-4': 1, '10-1': 1, '8-6': 1, '8-1': 2, '8-2': 2}",checkin,e4Tb9YEpydhjqhnUh8uhUw
"{'19-4': 1, '11-4': 2, '13-0': 1, '18-5': 2, '13-4': 1, '12-4': 1}",checkin,Dt8RITU4OmTbRaKKlZm_Pg
"{'9-3': 1, '17-6': 1, '19-5': 1, '14-0': 1, '19-3': 1, '7-4': 1, '13-3': 1, '16-3': 1, '18-2': 1, '17-4': 2, '17-3': 1, '17-2': 1, '17-0': 1, '18-4': 1, '10-2': 1, '12-5': 2, '10-4': 1, '12-4': 2, '11-0': 1}",checkin,ARtxGEA68ZJAqqXpl4yH5Q
"{'13-4': 1, '15-2': 1, '18-0': 1, '14-5': 1, '14-0': 1, '14-1': 1, '19-5': 1, '11-5': 1, '8-4': 1, '13-6': 1, '13-5': 2, '11-2': 1, '6-6': 3, '5-6': 1, '9-4': 1, '9-6': 1, '7-6': 1, '17-6': 1, '16-1': 1, '17-1': 1, '16-5': 1, '10-0': 1, '10-5': 1, '10-6': 1}",checkin,frumWZFo9B-aVcTDtNOLww
"{'9-5': 1, '9-4': 1, '15-6': 1, '13-3': 1, '11-0': 1, '16-5': 1, '8-4': 1, '14-0': 1, '10-5': 1}",checkin,s4gUV_zb8EeYosek2GBB4Q
"{'13-3': 1, '14-5': 1, '10-6': 1}",checkin,XaJ6uLgV9_siVtliFv_eDQ
"{'9-2': 1, '15-2': 1, '11-5': 1, '16-5': 2, '13-1': 1, '11-1': 1, '11-0': 1, '10-3': 1, '17-0': 1, '12-5': 1, '10-5': 1, '8-2': 1, '12-1': 1}",checkin,uYLbsoytUFMK-mJyQZ6GvQ
"{'9-1': 1, '13-2': 1, '17-5': 5, '7-4': 4, '11-5': 2, '17-6': 2, '13-1': 1, '16-1': 1, '16-5': 1, '14-5': 1, '6-4': 1, '12-5': 1, '12-0': 1, '8-3': 3}",checkin,Ph-luLM88Kj6Hb1PIh_StQ
"{'17-6': 1, '19-4': 1, '20-5': 1, '23-3': 1, '17-4': 1, '18-5': 1, '12-1': 1}",checkin,ZLVX6bQt8HJH5d4pq5EJGQ
"{'23-3': 1, '18-1': 1, '15-5': 1, '17-5': 2, '18-0': 2, '19-5': 2, '18-2': 1, '18-4': 2, '18-6': 1, '23-6': 1, '14-1': 1, '14-3': 1, '0-4': 1, '0-1': 1, '1-1': 1, '1-3': 1, '19-1': 1, '19-2': 2, '13-0': 1, '13-5': 1, '12-2': 2, '10-2': 1, '9-3': 2, '9-5': 1, '9-6': 1, '7-3': 1, '20-4': 1, '20-6': 1, '16-0': 1, '17-4': 2, '17-2': 2, '17-1': 1, '16-5': 1, '8-4': 2, '10-1': 1, '21-6': 1, '10-3': 2, '10-4': 1, '10-5': 1, '10-6': 1, '8-3': 1}",checkin,vJ8h5KUTL5L7taf72zcOlA
"{'19-4': 1, '13-1': 1, '13-5': 1, '13-4': 1, '14-5': 1, '10-5': 1}",checkin,rrouxDK_8jTaEaZ-XaG2sA
"{'13-5': 2, '15-5': 3, '15-6': 3, '18-2': 3, '18-4': 1, '18-5': 1, '14-5': 4, '14-6': 1, '14-2': 1, '16-6': 2, '19-5': 2, '19-4': 1, '17-0': 1, '19-0': 1, '19-3': 2, '11-5': 1, '11-4': 1, '13-6': 1, '11-3': 1, '12-6': 7, '12-4': 1, '12-5': 2, '12-3': 2, '9-6': 2, '20-2': 1, '20-4': 2, '16-2': 1, '17-6': 1, '17-5': 2, '16-1': 1, '17-3': 1, '16-5': 3, '10-6': 3, '21-3': 1}",checkin,t0NencbvVVlH6mcRlNTPcg
"{'18-3': 2, '10-5': 1, '20-5': 2, '13-4': 1, '15-4': 1, '6-2': 2, '3-1': 1, '12-4': 1, '6-3': 1, '0-1': 1, '15-0': 1, '15-2': 2, '15-5': 1, '16-0': 1, '15-6': 1, '23-0': 1, '22-4': 1, '23-6': 1, '23-4': 1, '23-5': 1, '14-4': 2, '11-0': 1, '14-6': 1, '14-3': 1, '9-1': 4, '2-0': 1, '22-1': 1, '2-4': 1, '10-1': 1, '1-3': 1, '1-2': 1, '19-3': 1, '19-2': 1, '11-5': 1, '8-4': 1, '13-1': 2, '13-0': 1, '11-1': 2, '13-6': 1, '11-3': 1, '11-2': 1, '6-4': 2, '17-4': 1, '12-2': 3, '12-3': 2, '12-0': 1, '6-1': 1, '4-0': 1, '9-3': 3, '5-6': 1, '4-4': 1, '5-0': 1, '4-6': 1, '5-2': 3, '7-3': 1, '8-0': 1, '20-3': 1, '3-3': 1, '7-5': 1, '20-6': 1, '16-2': 1, '16-3': 2, '17-5': 1, '16-1': 1, '16-6': 1, '16-5': 2, '10-0': 1, '21-5': 1, '10-2': 1, '21-3': 1, '10-4': 1, '7-1': 2, '8-3': 1}",checkin,8rMSbtMFVtEien-2EfFu6w
"{'12-3': 1, '11-5': 1, '14-2': 1, '16-4': 1, '14-5': 1, '10-1': 1, '10-5': 2, '6-0': 1}",checkin,oXwXCald4-swxDZZUMZ0QQ
"{'17-6': 1, '15-6': 2, '18-1': 3, '18-2': 4, '18-3': 4, '18-4': 5, '18-5': 5, '18-6': 1, '17-3': 2, '14-6': 1, '14-2': 1, '2-3': 1, '19-5': 1, '19-4': 1, '19-6': 5, '19-1': 1, '19-0': 1, '19-3': 3, '11-5': 2, '13-2': 2, '13-1': 1, '13-0': 2, '11-1': 1, '11-0': 2, '11-2': 4, '12-6': 2, '12-5': 1, '12-2': 1, '12-3': 1, '12-1': 1, '11-4': 2, '20-1': 2, '20-0': 1, '20-3': 1, '9-6': 1, '20-5': 1, '20-4': 1, '20-6': 1, '16-3': 1, '17-5': 3, '11-6': 1, '16-6': 6, '17-2': 2, '17-1': 2, '17-0': 1, '10-0': 1, '21-5': 1, '10-4': 1, '10-5': 1, '13-6': 4}",checkin,ApUCpJ9aa6yVgsde16gYrg
"{'15-5': 1, '15-4': 1, '15-6': 3, '18-0': 1, '18-2': 2, '18-5': 1, '19-5': 1, '19-6': 1, '13-0': 1, '11-0': 1, '13-5': 2, '13-4': 1, '12-6': 1, '12-5': 1, '12-0': 1, '9-5': 1, '20-2': 1, '20-4': 1, '16-1': 1, '17-3': 1, '16-5': 1, '10-1': 1, '10-3': 1, '8-2': 1, '13-6': 1}",checkin,3oJ57bPl-8lMnHB8bYQpZA
"{'22-4': 1, '9-0': 1, '19-5': 1, '20-0': 2, '19-6': 1, '19-3': 1, '19-2': 3, '18-0': 1, '18-3': 2, '16-6': 1, '18-5': 1, '16-4': 2, '21-1': 1, '13-6': 2}",checkin,AIo3cc4r793qRPD20Kneew
"{'18-3': 2, '22-3': 1, '23-4': 1, '14-4': 1, '14-5': 1, '14-0': 1, '19-0': 1, '19-3': 1, '11-4': 1, '11-6': 1, '12-2': 1, '12-1': 1, '9-2': 2, '9-5': 2, '9-6': 2, '20-0': 1, '20-4': 1, '20-6': 1, '17-5': 1, '17-2': 1, '16-4': 1, '21-4': 1, '10-5': 1, '10-6': 1}",checkin,L7i9j66ph3Uz5i56OXIICg
"{'9-0': 1, '11-6': 1, '13-5': 2, '11-4': 1, '12-2': 1, '17-4': 1, '18-5': 1, '13-2': 5, '13-0': 1, '11-0': 1, '17-1': 1, '16-5': 1, '12-6': 1, '14-5': 2, '14-6': 1, '12-5': 4, '14-0': 3, '12-3': 2, '12-0': 1, '12-1': 1}",checkin,46xWJ6rKZxnrSLWro6EOlA
"{'15-2': 1, '15-5': 1, '11-1': 1, '17-0': 1, '14-6': 1, '14-2': 1}",checkin,FAbg56UHO16ZXM1FecGsPg
"{'8-1': 5, '21-1': 1, '11-3': 1, '13-4': 1, '13-2': 1, '6-4': 1, '11-0': 1, '12-5': 2, '15-1': 1, '12-2': 1, '15-3': 3, '15-2': 1, '15-5': 5, '15-6': 2, '18-0': 1, '18-1': 1, '18-2': 1, '17-4': 1, '18-4': 1, '6-0': 1, '18-6': 1, '20-2': 1, '14-4': 2, '14-5': 4, '14-6': 4, '14-0': 1, '14-2': 2, '16-4': 1, '9-0': 1, '19-5': 1, '19-4': 1, '16-5': 1, '13-3': 3, '10-0': 1, '13-1': 1, '11-6': 9, '11-1': 3, '13-6': 4, '13-5': 3, '10-1': 3, '12-6': 4, '9-5': 2, '12-4': 3, '6-5': 1, '6-2': 3, '6-3': 3, '12-0': 2, '12-1': 3, '11-2': 3, '11-5': 5, '9-3': 1, '9-2': 2, '5-1': 1, '9-4': 3, '9-6': 5, '7-3': 11, '7-2': 10, '7-1': 4, '7-0': 6, '20-4': 1, '7-5': 4, '7-4': 4, '10-4': 1, '17-6': 2, '17-5': 2, '13-0': 3, '17-3': 3, '8-2': 1, '17-1': 1, '15-0': 4, '8-4': 6, '8-5': 5, '8-6': 3, '10-3': 1, '8-0': 4, '10-5': 2, '10-6': 16, '8-3': 6}",checkin,Gdmig8uYu5Mdfcgn0XsT3Q
"{'11-3': 4, '11-2': 1, '15-4': 2, '16-3': 1, '15-0': 1, '17-5': 1, '18-0': 1, '18-1': 1, '18-2': 2, '18-3': 6, '18-4': 3, '18-6': 1, '14-5': 3, '14-6': 1, '17-3': 1, '22-4': 1, '17-1': 1, '19-5': 3, '19-4': 4, '19-1': 2, '19-0': 5, '19-2': 1, '13-2': 1, '11-6': 2, '11-1': 3, '13-6': 3, '13-5': 2, '13-4': 4, '12-6': 7, '12-4': 2, '12-5': 4, '12-3': 3, '12-0': 4, '11-4': 1, '20-1': 1, '20-0': 2, '20-3': 3, '20-2': 1, '20-4': 2, '16-2': 3, '17-6': 6, '16-0': 1, '17-4': 3, '16-6': 2, '16-4': 2, '17-0': 2, '21-4': 1, '21-5': 2, '10-2': 1, '10-3': 1}",checkin,qw8tzQGrA0lGgDBsMHAr9w
"{'9-2': 1, '17-1': 1, '19-4': 2, '16-5': 1, '15-5': 1, '15-6': 1, '17-5': 2, '17-4': 2, '13-5': 1, '13-6': 2, '16-4': 2, '13-4': 3, '14-5': 1, '14-6': 1, '14-1': 1}",checkin,DVdrpdyIPinKBmraRjlPjw
"{'11-6': 1, '20-5': 1, '20-6': 1, '13-3': 1, '16-3': 1, '18-2': 1, '17-4': 3, '18-4': 1, '16-5': 1, '14-5': 1, '14-6': 1, '12-5': 1}",checkin,nH4CEJwrRXPxhfdL2pz3MA
"{'13-4': 3, '17-5': 1, '15-3': 1, '15-5': 1, '15-4': 1, '15-6': 1, '18-0': 2, '18-4': 2, '14-5': 1, '14-6': 2, '14-1': 1, '14-2': 1, '14-3': 2, '13-3': 1, '19-5': 1, '19-4': 1, '19-0': 1, '19-3': 1, '11-5': 1, '13-2': 1, '11-6': 1, '13-6': 3, '13-5': 3, '11-2': 2, '12-6': 1, '12-5': 1, '12-2': 1, '12-0': 1, '9-0': 2, '9-4': 1, '9-6': 1, '20-3': 4, '17-6': 1, '16-0': 1, '17-4': 1, '17-3': 1, '8-6': 1, '10-4': 1, '10-5': 2, '10-6': 1, '11-0': 2}",checkin,Vr5whqdVLxsDO2fTfSmUKg
"{'23-4': 1, '20-1': 2, '20-0': 1, '23-1': 1, '13-3': 1, '17-4': 1, '11-3': 1, '21-0': 1, '10-5': 1}",checkin,tb24fvNJfHhyKEXkKn12Xw
"{'18-3': 1, '11-2': 1, '15-0': 1, '15-3': 2, '15-4': 6, '17-4': 2, '18-4': 1, '14-4': 3, '14-5': 1, '14-0': 1, '17-5': 1, '14-2': 1, '14-3': 1, '16-4': 4, '19-6': 1, '19-3': 1, '13-3': 1, '11-4': 2, '13-1': 1, '13-0': 3, '11-1': 2, '13-4': 5, '12-4': 3, '12-2': 1, '12-3': 3, '12-0': 2, '12-1': 2, '11-5': 1, '9-4': 1, '13-2': 3, '7-3': 1, '20-3': 1, '20-2': 1, '20-6': 1, '16-2': 1, '16-0': 1, '16-1': 1, '17-3': 1, '17-2': 1, '17-1': 2, '16-5': 1, '8-4': 1, '8-5': 1, '21-0': 1, '10-5': 3, '8-3': 1}",checkin,a3F3y4qOUOyPS0Qc-HM5Mw
"{'13-5': 4, '15-2': 1, '15-6': 1, '18-0': 2, '18-1': 4, '18-2': 3, '18-3': 1, '18-4': 1, '18-6': 3, '17-3': 1, '19-1': 1, '19-3': 1, '11-4': 3, '13-1': 1, '11-6': 1, '11-1': 3, '13-6': 2, '11-3': 2, '11-2': 1, '12-6': 2, '12-5': 2, '12-2': 4, '12-3': 1, '12-0': 3, '12-1': 3, '13-2': 1, '17-6': 3, '17-4': 1, '16-6': 3, '14-5': 1, '17-1': 1, '17-0': 2, '10-0': 2, '10-2': 1, '10-5': 2, '11-0': 2}",checkin,0dIChGWBs9ueUXl0hhkw2w
"{'22-5': 29, '22-4': 21, '22-3': 1, '22-2': 2, '22-1': 1, '22-0': 4, '19-5': 32, '19-4': 43, '19-6': 19, '19-1': 15, '19-0': 22, '19-3': 23, '19-2': 20, '11-5': 16, '11-4': 23, '11-6': 8, '11-1': 11, '11-0': 7, '11-3': 13, '11-2': 14, '12-6': 18, '12-4': 24, '12-5': 22, '12-2': 12, '12-3': 18, '12-0': 21, '12-1': 17, '16-2': 9, '16-3': 12, '16-0': 4, '16-1': 16, '16-6': 9, '16-4': 12, '16-5': 12, '21-4': 25, '21-5': 30, '21-6': 7, '21-0': 5, '21-1': 12, '21-2': 5, '21-3': 9, '20-2': 12, '20-6': 10, '15-1': 4, '15-0': 3, '15-3': 4, '15-2': 2, '15-5': 8, '15-4': 7, '15-6': 12, '18-0': 24, '18-1': 28, '18-2': 22, '18-3': 24, '18-4': 50, '18-5': 40, '18-6': 24, '8-3': 1, '23-6': 1, '23-4': 9, '23-5': 7, '0-5': 1, '0-6': 2, '13-3': 6, '13-2': 6, '13-1': 1, '13-0': 9, '13-6': 16, '13-5': 29, '13-4': 9, '7-1': 2, '9-2': 1, '9-6': 1, '20-1': 19, '20-0': 9, '20-3': 16, '7-0': 1, '20-5': 48, '20-4': 28, '7-5': 1, '7-4': 1, '17-6': 11, '17-5': 29, '17-4': 36, '17-3': 37, '17-2': 26, '17-1': 29, '17-0': 16, '10-0': 3, '10-1': 1, '10-2': 1, '10-3': 8, '10-4': 7, '10-5': 1, '10-6': 3, '14-4': 6, '14-5': 24, '14-6': 8, '14-0': 3, '14-1': 3, '14-2': 3, '14-3': 3}",checkin,xY1sPHTA2RGVFlh5tZhs9g
"{'17-0': 1, '8-5': 2, '21-0': 2, '10-3': 1, '15-6': 1, '11-0': 1, '18-5': 1, '16-1': 1, '10-6': 2, '23-3': 1, '15-1': 2, '15-2': 2, '15-5': 1, '15-4': 3, '21-1': 1, '10-0': 1, '18-1': 3, '18-2': 1, '17-4': 1, '18-4': 1, '12-0': 2, '14-4': 2, '14-5': 4, '14-6': 4, '14-0': 5, '14-1': 1, '14-2': 1, '17-2': 3, '16-6': 3, '16-4': 3, '19-5': 3, '19-6': 1, '19-1': 1, '19-0': 2, '19-3': 1, '11-5': 5, '11-4': 2, '13-1': 3, '11-6': 2, '11-1': 2, '13-6': 3, '13-5': 4, '13-4': 4, '12-6': 2, '12-4': 2, '12-5': 3, '12-2': 3, '12-3': 4, '6-0': 1, '12-1': 1, '13-3': 3, '9-2': 1, '9-5': 2, '7-2': 1, '20-3': 1, '20-2': 1, '20-5': 1, '20-4': 1, '10-5': 4, '16-2': 2, '17-6': 3, '16-0': 4, '13-0': 4, '17-3': 3, '21-2': 2, '17-1': 2, '16-5': 4, '8-4': 2, '10-1': 4, '14-3': 2, '10-4': 2, '8-1': 2, '8-2': 1, '8-3': 1}",checkin,TebxBu1d0m2EP8Bgi15sTg
"{'13-5': 2, '15-1': 1, '18-1': 3, '18-2': 1, '18-6': 1, '14-6': 1, '14-2': 1, '19-4': 1, '19-3': 3, '19-2': 1, '11-5': 3, '11-4': 2, '13-1': 1, '11-6': 1, '11-1': 2, '13-6': 1, '11-3': 2, '11-2': 4, '12-6': 1, '12-4': 2, '12-5': 1, '12-2': 1, '12-3': 2, '12-0': 1, '12-1': 2, '13-3': 1, '16-2': 1, '17-6': 2, '16-0': 1, '16-1': 1, '17-1': 1, '17-0': 1, '10-1': 1, '10-2': 2, '11-0': 2}",checkin,0YEbfeYZXkcTwjos9cgaEA
"{'11-4': 1, '17-4': 1, '12-2': 1}",checkin,eQ-UFxx6Cd7TzDwGAr3kCQ
"{'7-1': 1, '8-5': 1, '12-3': 6, '13-4': 3, '7-4': 1, '21-3': 1, '15-1': 1, '15-2': 1, '15-5': 1, '15-4': 1, '15-6': 2, '18-0': 3, '18-1': 1, '18-4': 3, '18-5': 1, '18-6': 1, '17-3': 1, '14-2': 1, '19-4': 4, '19-1': 3, '19-2': 4, '11-5': 3, '11-4': 69, '11-6': 2, '11-1': 91, '13-6': 3, '11-3': 77, '11-2': 90, '12-4': 11, '6-5': 1, '12-2': 4, '10-2': 26, '12-0': 1, '12-1': 1, '9-0': 2, '9-3': 2, '9-2': 4, '9-5': 6, '9-6': 2, '7-3': 1, '20-0': 1, '20-3': 1, '20-2': 2, '20-6': 2, '10-0': 24, '16-0': 1, '17-4': 1, '16-6': 4, '17-1': 1, '17-0': 2, '21-4': 1, '10-1': 29, '8-6': 2, '10-3': 22, '10-4': 21, '10-5': 9, '10-6': 2, '11-0': 75}",checkin,GTywycoXMWj31qFDX7urkQ
"{'19-5': 1, '19-4': 1, '15-3': 1, '15-2': 1, '15-5': 1, '11-5': 1, '13-6': 1, '18-6': 1, '14-4': 1, '21-5': 2, '10-3': 1}",checkin,PfrMyCxnrtI7G6Ru26sSYw
"{'9-1': 1, '13-5': 1, '13-2': 1, '10-4': 1, '10-2': 2, '11-4': 2, '13-0': 1, '11-1': 5, '11-0': 4, '11-3': 2, '11-2': 1, '10-0': 1, '12-4': 4, '10-3': 1, '12-2': 6, '12-3': 6, '12-0': 3, '12-1': 3}",checkin,BNOFxq6AAXamgLw_tzbe7Q
"{'12-6': 1, '22-4': 1, '22-5': 1, '17-4': 1}",checkin,-A5CFmkgdMEggaihtyxX4Q
"{'7-2': 1, '15-4': 1, '15-6': 1, '18-5': 1, '13-5': 1, '14-1': 1}",checkin,ZFRDB2_YeCz_I8k81LWteg
"{'19-5': 1, '20-0': 1, '20-2': 1, '19-0': 2, '18-1': 1, '17-0': 1, '11-2': 1}",checkin,Dhtdds7WR_h7W1FrcdW3uA
"{'7-3': 1, '7-2': 1, '7-1': 1, '19-6': 2, '7-6': 1, '17-6': 1, '23-4': 1, '11-2': 1, '6-5': 1}",checkin,GuI460v9AlhHIqArL32i9Q
"{'17-6': 1, '15-0': 1, '0-3': 1, '15-4': 1, '15-6': 1, '18-4': 1, '18-5': 1, '14-4': 1, '14-5': 1, '14-6': 1, '14-0': 1, '14-2': 1, '2-5': 1, '1-5': 1, '19-1': 2, '1-4': 1, '19-3': 1, '1-6': 2, '11-1': 2, '11-3': 1, '12-6': 2, '12-4': 2, '12-2': 1, '12-3': 1, '12-0': 4, '9-0': 1, '9-3': 1, '9-4': 1, '20-1': 1, '20-0': 1, '20-3': 3, '20-4': 2, '21-1': 1, '16-2': 1, '16-3': 1, '16-4': 1, '10-4': 1, '10-5': 1, '10-6': 2, '21-3': 1}",checkin,YSOaPUm5EORusVSPB6_Zag
